-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
0.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
0.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
0.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
0.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
2.322	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
3.807	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
4.170	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
4.907	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
5.833	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
6.845	0.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
7.966	1.585	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
8.943	3.000	0.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
9.944	4.807	0.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
10.972	6.150	1.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
11.931	7.451	3.459	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
12.938	9.008	5.459	1.000	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
13.916	10.371	6.931	3.170	0.000	-Inf	-Inf	-Inf	-Inf	-Inf
14.888	11.845	8.849	5.807	3.170	-Inf	-Inf	-Inf	-Inf	-Inf
15.849	13.286	10.726	8.087	5.524	-Inf	-Inf	-Inf	-Inf	-Inf
16.797	14.700	12.611	10.507	8.405	-Inf	-Inf	-Inf	-Inf	-Inf
17.585	15.957	14.346	12.719	11.079	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	16.730	15.553	14.371	13.182	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
17.918	17.146	16.377	15.606	14.828	-Inf	-Inf	-Inf	-Inf	-Inf
